Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kiribati,,,,,,,,,,,1473.597062,1411.815791,1552.546468,1844.899917,2663.393904,2816.410128,2073.591098,1990.874977,2025.514593,1781.692048,1734.32995,1811.681143,1763.179107,1565.118396,1754.012221,1492.76033,1422.51649,1406.315672,1675.638095,1516.915047,1387.652921,1283.346413,1564.722731,1539.304397,1547.624091,1566.472523,1539.336492,1529.249183,1569.026771,1482.192133,1555.581904,1477.951639,1467.992597,1415.545648,1378.958242,1368.997161,1419.387099,1433.357345,1361.835872,1340.275932,1328.787641,1348.060112,1405.502804,1493.491349,1492.850682,1639.852747,1731.436938,1769.511913,1803.94865,1835.219631,1777.044761,1893.526616,1948.243122
"Korea, Rep.",1037.728992,1077.10464,1087.793622,1153.234869,1229.369989,1286.166254,1404.838111,1498.010496,1657.18854,1856.484188,2001.046564,2170.964697,2286.936668,2583.311585,2784.472418,2955.19639,3294.134971,3644.593853,3986.997779,4270.072989,4139.960685,4377.640267,4675.530537,5227.538931,5712.639848,6105.74269,6740.699416,7535.126604,8367.046565,8878.296553,9672.578452,10618.843144,11176.560686,11837.469205,12817.244782,13924.3044,14894.327883,15682.271791,14800.509157,16402.916834,17763.135342,18460.428819,19775.380066,20278.040642,21244.81368,22123.761307,23162.186011,24391.765101,24934.539637,25009.914831,26623.048712,27393.455357,27944.056419,28732.711152,29470.673299,30171.790655,31005.407288,31979.90273,32852.888749,33496.311382,33215.929893,34792.939721,35809.013811
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.599264,2680.861215,2822.633596,2995.64952,3021.351426,3163.471895,3279.02499,3520.628507,3739.175623,3890.178073,4009.121408,4219.066939,3990.946131,4429.875975,4666.391378
Kuwait,,,,,,,,,,,68591.707607,68673.329224,67066.740208,58987.770011,48324.530976,39840.760144,39811.735452,35866.605735,36140.324648,38757.806865,29547.754983,22766.103304,19135.912385,19686.201897,19848.779383,18264.444488,19042.378875,19786.364551,17116.065684,20743.686836,20140.78347,14812.920092,22382.842069,29323.853262,31946.490258,33156.847349,32417.962795,32152.436743,32306.668724,30798.094711,31341.978082,30573.428422,30702.216207,35169.633574,37918.540583,40451.255166,41137.969928,41113.869394,39852.512912,35124.085394,32568.498175,33545.346272,33578.330965,32311.180001,31073.15373,29882.21265,29454.442639,27048.370694,26706.019166,26580.226474,25541.537899,26203.261726,26579.832165
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.866604,1036.71013,1153.025066,1160.676081,1203.472083,1089.900055,928.315521,784.564919,627.22099,587.298181,619.667769,671.250008,675.058248,689.414278,718.342832,749.42378,742.443001,786.350475,831.482104,820.709519,837.138027,900.027965,966.409971,981.220905,962.76479,1005.483178,985.847287,1069.784044,1088.582142,1105.651938,1128.316161,1157.182758,1175.071278,1201.877014,1093.328565,1132.554678,1212.178127
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,579.867783,592.627302,604.331788,579.022621,551.363164,611.82207,634.525297,643.410259,660.633862,680.964154,717.509245,749.234742,782.683157,819.205851,836.088099,881.63413,917.228039,954.123505,994.492242,1038.711928,1088.760347,1148.681539,1228.089276,1301.085975,1381.737542,1463.337967,1564.910683,1666.400862,1774.635852,1890.278613,2006.311954,2121.013391,2234.760987,2351.574417,2459.978746,2554.95638,2529.746227,2556.589126,2589.050152
Late-demographic dividend,888.20499,853.627395,867.73211,883.180566,926.04063,966.122855,1015.946463,1010.70176,1039.108241,1116.250411,1208.584731,1281.103203,1352.454649,1455.022393,1498.196001,1536.483403,1611.77584,1688.340829,1774.396389,1884.623145,1993.90093,1968.677714,1976.67737,1981.617148,2106.69253,2226.978621,2320.821344,2432.271034,2518.089003,2598.424411,2569.811546,2550.348678,2540.726111,2621.715358,2709.530449,2834.325882,2949.795607,3086.237038,3145.482818,3263.828298,3466.013106,3619.466545,3812.59137,4048.484716,4352.778996,4662.845904,5063.689087,5544.40086,5891.622097,6074.367482,6525.606949,6949.991079,7305.276204,7662.876376,8010.297944,8331.632708,8646.075899,9041.216097,9481.093494,9886.071491,9878.286263,10610.100484,10941.538247
Latin America & Caribbean,3336.081557,3440.60012,3497.315001,3475.368559,3633.923324,3734.90882,3811.049453,3871.653052,4042.699796,4201.343293,4368.691092,4546.756467,4745.982547,5001.983877,5181.165178,5243.425579,5406.342049,5544.298982,5660.656346,5930.334337,6163.409351,6100.24252,5965.946323,5692.76837,5792.506144,5846.786714,5933.372325,6011.513597,5942.415421,5900.573958,5779.974096,5855.36847,5905.398785,6050.501401,6247.890208,6202.537469,6339.879243,6580.548821,6667.744249,6601.715337,6742.026937,6684.074104,6609.210382,6668.603553,6962.625998,7160.794201,7448.60251,7751.409036,7945.735216,7675.990362,8060.797047,8325.469132,8455.453281,8595.426519,8610.670036,8547.237339,8405.145603,8458.833845,8489.631718,8447.245186,7812.425444,8316.142222,8604.530598
Latin America & Caribbean (excluding high income),3202.809074,3308.423003,3356.582892,3320.216547,3476.573543,3580.230991,3645.786195,3707.797697,3881.161431,4045.306924,4213.8552,4397.893205,4622.987326,4904.352302,5107.731663,5200.800532,5359.804806,5483.556694,5588.140251,5865.544683,6119.482808,6051.207035,5940.619044,5690.802367,5786.679916,5845.993219,5920.057321,5985.692774,5889.500167,5856.420423,5718.669578,5774.969133,5790.064455,5936.348277,6147.040226,6069.694667,6207.14421,6434.541317,6509.565624,6444.707932,6581.311178,6499.332881,6434.328799,6503.481185,6762.114594,6946.747093,7223.707127,7518.279367,7709.182474,7438.007938,7849.055466,8108.492378,8210.275856,8349.884021,8370.006942,8308.739117,8184.51226,8264.748199,8307.308843,8275.309631,7669.339773,8145.292083,8412.365983
Latin America & the Caribbean (IDA & IBRD countries),3333.121202,3435.103674,3487.153818,3458.318922,3614.964674,3710.452795,3781.628939,3837.539902,4007.112679,4159.581871,4324.197536,4498.719162,4697.748346,4955.59325,5143.626292,5205.839504,5364.185746,5492.4913,5597.750829,5863.7101,6105.233202,6022.414937,5877.318218,5594.399012,5680.264971,5732.571181,5818.083701,5896.307093,5814.307816,5765.831945,5654.116835,5745.342797,5805.629055,5963.773514,6160.968026,6106.162885,6238.94209,6477.437123,6558.236867,6476.089216,6609.801197,6536.599483,6458.321175,6518.455566,6799.166033,6997.416715,7284.100538,7589.79512,7789.844454,7519.311253,7913.954928,8184.339726,8315.266535,8457.506192,8473.886773,8404.377472,8260.37455,8315.641712,8349.287987,8303.952272,7684.385214,8192.975145,8477.183799
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7622.698259,6694.198943,4607.113797,4464.721135,4639.505652,4661.668401,4822.904149,5317.979976,5719.989183,5929.267672,6336.382967,6833.435432,7443.229447,8149.001836,8957.233936,10106.262616,11507.464827,12810.04095,12506.694504,10675.425174,10500.866622,11018.515242,11971.010747,12353.538614,12731.677196,13321.975314,13787.336744,14382.861273,15120.069817,15328.385993,14900.729572,16070.168003,16421.37486
Least developed countries: UN classification,,634.164674,665.602363,662.653188,669.595048,677.039498,682.040328,671.633068,687.874636,692.52209,671.210903,667.183712,642.315907,639.812746,658.23049,645.398392,654.470519,651.681724,645.539899,640.542456,638.183171,638.938976,629.244013,622.569294,620.423054,614.47136,618.623792,628.199462,630.227022,625.28929,609.298862,605.418541,591.11272,571.594658,560.006107,576.961901,593.662213,609.505937,618.16185,627.14794,638.394498,653.902812,672.408117,689.669093,717.39063,752.258317,784.786115,822.427221,855.395791,870.835035,904.747247,913.19017,921.298989,951.753124,979.192125,982.894811,995.154751,1015.622551,1038.131366,1063.501628,1037.481197,1042.663105,1067.738956
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934.029377,2218.626436,2752.724423,4031.194745,4595.580833,4992.698782,5301.415847,5542.22651,6054.529119,6008.758554,6120.456727,5982.417884,5958.978368,6085.760414,6207.241339,6319.765183,6633.75258,6707.180246,6696.374282,7179.345201,7701.29823,8375.488513,8955.543362,8936.200275,8920.805698,8443.538565,7830.415111,7714.11,8019.141691,8305.574054,8388.723512,8064.048734,6440.828431,5973.419339,5909.036516
Lesotho,262.74043,259.766245,290.783296,312.241145,328.198191,325.590539,314.055286,336.087075,322.801616,316.095838,311.547636,316.016166,304.474413,371.743366,398.583051,333.011648,358.129667,423.805354,487.351456,487.166045,460.201617,450.102526,456.708957,452.520332,464.085694,462.892172,472.432856,465.473147,494.921891,513.106303,533.824964,560.884906,590.008212,601.557914,628.960051,641.758712,670.469582,689.806218,696.935974,698.441087,725.263669,752.243212,760.033443,798.540501,817.793598,853.960501,893.750687,927.268633,971.881367,952.74793,995.233432,1031.997216,1086.390348,1093.953235,1100.049937,1121.198513,1147.587488,1097.821668,1068.444629,1040.99351,944.834128,955.221236,967.519286
Liberia,2444.314695,2443.496595,2415.69266,2409.49542,2470.567914,2524.011734,2650.225957,2758.089769,2816.846647,2945.890042,3062.760127,3133.087942,3181.187459,3029.076988,3089.602411,2902.917062,2974.922352,2938.380806,2991.43153,2999.253072,2792.036998,2653.14625,2514.921322,2394.574378,2272.71154,2185.928098,2085.952882,2005.36576,1908.453041,1360.080491,754.134009,735.180659,450.538678,290.38892,227.742776,216.093555,235.435058,449.286059,528.670342,609.040903,754.850917,754.422356,762.716394,528.567396,535.995882,539.665379,551.377447,574.609394,591.185378,603.256211,621.783295,646.908727,674.360011,717.00728,707.157695,692.590082,668.031513,671.2609,665.87544,636.699385,605.025475,621.927983,638.005184
Libya,2818.01055,2971.843678,3777.530945,4893.767784,6843.48145,8525.205072,9863.913689,10676.102115,13891.989338,15230.40468,15460.233833,14161.880738,14950.556328,14659.897027,17044.219855,16770.026919,19473.676329,20018.429525,19521.591919,20077.74012,19090.550374,14587.385891,14580.892444,14242.612754,13328.589355,13975.097478,12022.664789,9976.130245,10458.67019,10940.140702,11085.943995,12541.692615,11949.227503,11274.345223,11280.38293,10839.280224,10891.805569,11284.778074,10722.870073,10643.14528,10853.805952,10467.877615,10170.309578,11267.062762,11529.108665,12628.896153,13176.775891,13712.960258,13403.000465,12549.085435,12913.933494,6569.594776,12599.258882,10126.314928,7644.248439,7458.489178,7236.164099,9435.6006,10020.916575,8768.410487,6102.79864,7731.354482,7002.681893
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167187.15731,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8333.350707,7847.017343,6185.535236,5206.442661,4730.69632,4924.096675,5211.100252,5685.449015,6154.172456,6129.99844,6384.308654,6854.525128,7374.097971,8218.693363,8851.925989,9692.868538,10577.214552,11889.354523,12324.519733,10612.920404,10884.116185,11836.720038,12516.618407,13145.806931,13753.189598,14269.803988,14823.107154,15695.999329,16604.902144,17431.723908,17443.655263,18569.705725,18884.515253
Low & middle income,804.915434,801.58022,813.946754,831.993921,875.631469,906.482858,927.412626,933.679015,966.266499,1019.592533,1073.463702,1111.904608,1152.539415,1202.86174,1246.46679,1271.27506,1322.084226,1353.904642,1374.663094,1407.86282,1443.747886,1441.077588,1451.132728,1443.07448,1479.113237,1513.532026,1536.434396,1574.129179,1605.287971,1620.942065,1637.90976,1653.326375,1692.205998,1744.988769,1803.019997,1854.029282,1936.597184,2012.401699,2045.372714,2087.067241,2169.245802,2214.395757,2286.408944,2387.095607,2533.634906,2681.809114,2861.636232,3071.966376,3209.891527,3292.95225,3513.142552,3685.316877,3833.918404,3994.679746,4145.781343,4284.856863,4431.182352,4608.67872,4779.408409,4919.2086,4809.848964,5112.970325,5268.235903
Low income,,,,,,,,,,,,,,,,,,,,,755.600424,761.392609,753.495502,739.03716,715.366027,710.408434,705.096827,715.53872,726.076643,708.041757,667.172051,666.208485,651.419269,631.584463,623.971646,635.964965,649.333538,671.565086,684.218882,681.105211,682.327707,691.414098,707.053589,725.474421,745.57025,768.323977,785.04952,805.246331,821.632313,824.836702,853.991903,829.429081,771.96815,772.18454,775.290079,740.889504,725.544504,719.49179,719.52826,720.163866,691.991879,682.068552,686.609
Lower middle income,541.591295,545.609872,552.327619,571.757297,594.178536,591.652266,585.701424,581.119673,589.444644,621.359672,650.591222,666.315178,662.050641,675.644088,691.647293,698.570482,718.88661,741.11117,750.441648,743.195874,762.371272,757.752655,755.061906,752.849776,753.716565,764.074572,773.903718,782.312486,814.935594,824.883465,845.639011,844.047445,855.381561,855.440096,870.576193,895.911945,933.262881,950.701481,973.431113,1005.350543,1026.703806,1050.052434,1076.730449,1119.677564,1177.318483,1233.846532,1296.744235,1361.573897,1399.514937,1457.719478,1531.266107,1577.169158,1631.61006,1696.688818,1771.909107,1848.280293,1924.418586,1999.67368,2078.472858,2133.360439,2021.055034,2125.140513,2230.233613
Luxembourg,27861.167907,28665.755736,28701.495411,29381.700541,31339.866605,30757.621528,30874.709701,30840.023829,32048.534348,35072.381782,35513.799726,36114.975533,38033.737295,40742.793586,41908.973613,38729.559674,39515.032549,40065.691391,41623.600561,42500.253319,42705.338992,42345.044975,42788.946459,44056.251584,46733.924821,47945.849429,52496.665281,54218.27508,58381.755175,63481.582623,66027.075008,70779.973818,71116.941361,73116.193341,74883.141575,74896.096454,74916.507393,77993.057369,82170.239247,87695.339089,92527.710871,94243.706836,96269.579748,97597.997318,100292.566948,101222.044353,105614.178852,112417.876989,110094.791529,104574.349049,106544.057363,105290.249022,104487.744313,105338.955522,105583.937273,105462.012584,108351.451827,107142.126673,106788.728745,107591.96585,105274.247177,110873.185245,107467.187083
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,23029.931281,23959.939981,24741.820481,24333.687427,25405.948337,28015.269644,29328.930046,29940.476375,31378.830418,30982.378829,33280.853141,33812.632606,34113.753165,34162.012586,33543.253628,33273.326357,31376.422565,30270.80857,31772.630253,32441.676018,34967.891456,38581.697619,47665.933039,49470.940296,53240.204575,58376.117605,58146.328585,59528.835016,74195.057776,88168.97137,93192.885854,99054.498029,92383.843492,69902.960574,68391.341549,75650.126184,79178.650629,75724.607828,33853.776155,41634.238614,34000.713413
Madagascar,812.250362,807.540073,804.713147,776.884058,787.05895,763.403671,758.928205,779.716063,810.506691,817.562922,836.540882,844.493879,809.524119,765.217008,757.532393,744.310096,699.987925,695.14922,656.39837,699.485481,685.10069,599.781048,571.230461,559.661169,553.13101,543.513685,538.491953,529.509106,532.03347,537.840431,538.536275,489.716098,480.810932,476.159733,461.397666,454.537947,449.628087,451.303199,453.886175,460.03439,465.52951,478.405615,406.701222,433.60104,443.278655,450.955231,461.540338,473.785462,490.963935,457.789755,447.417143,441.755158,442.6415,440.674659,443.34387,445.320069,451.156594,456.85186,459.330368,467.277413,422.924255,431.599103,438.516263
Malawi,260.372804,273.671621,268.93059,258.785106,259.238123,287.429237,317.619584,332.425655,318.047172,328.552929,322.09452,365.077376,378.037141,376.728816,392.972433,405.377974,413.438148,420.514724,445.99364,448.716418,433.515183,394.771701,388.989576,387.84533,392.970122,395.418721,380.298047,368.458072,360.182865,348.201113,353.771304,372.997562,335.726544,362.930995,329.5841,385.279714,405.397064,412.413107,419.313245,422.09991,418.592985,388.26004,385.30898,397.224847,408.064916,410.26798,417.87769,445.254305,465.551473,489.631419,508.088651,517.833737,512.740318,525.357646,539.562602,539.605363,538.221991,544.795729,553.528791,569.866249,559.447086,569.968967,560.63576
Malaysia,1266.315257,1327.776509,1376.65801,1439.554901,1477.831564,1551.336167,1631.475898,1654.765076,1746.696547,1791.139665,1855.246739,1993.499995,2128.907387,2321.7381,2455.312714,2416.513449,2632.120321,2768.885344,2883.07107,3077.789334,3216.287787,3332.820006,3420.217171,3518.794921,3670.366012,3515.255056,3444.117138,3508.009486,3737.260069,3953.814713,4184.760729,4456.931331,4726.137892,5062.591104,5390.101676,5771.35212,6190.464291,6480.556495,5857.967029,6070.95622,6455.614198,6334.927957,6516.906716,6732.920495,7025.34558,7234.024427,7469.810692,7769.596934,7976.117854,7700.461113,8118.922705,8400.322487,8710.526714,8964.807249,9341.73056,9648.679794,9901.479602,10293.762921,10610.195024,10902.983486,10171.465784,10388.266712,11191.651176
Maldives,,,,,,,,,,,1525.452865,1556.677514,1546.534487,1524.5608,1565.195792,1398.102295,1364.840051,1474.392296,1645.110752,1772.855289,2045.055925,2222.325223,2096.026423,2371.534025,2927.921052,3273.18636,3456.594138,3632.500004,3819.632849,4044.452598,4582.261279,4507.19493,4671.996393,4803.909905,5053.646336,5580.26342,5888.072419,6254.75857,6599.871737,6889.012461,7037.085461,6647.650382,7012.255689,7845.293074,8174.416073,7141.88377,8620.728147,8933.171664,9396.497336,8313.409837,8569.524946,9005.813914,8907.661349,9213.327914,9612.078618,9644.90655,9909.076697,10263.299115,10793.894133,11194.925375,7295.60221,9759.221936,10939.996327
Mali,,,,,,,,513.940886,524.932346,518.077363,541.218633,546.290613,568.782333,550.872855,532.892657,584.242915,652.038467,680.721256,657.893226,711.946119,667.105922,667.725534,598.548453,572.094412,544.215667,603.792264,588.187729,573.572204,624.555382,635.078287,589.775406,651.363082,606.068363,619.374429,640.081009,630.924447,656.777676,668.480327,695.126372,707.881746,682.49742,766.960343,766.073669,814.808467,800.501817,794.373328,797.100533,784.893915,787.156519,803.486739,821.181287,818.399031,786.323471,788.819448,813.975661,838.119869,860.753076,878.561348,892.978323,909.75107,872.389427,872.332509,877.817842
Malta,,,,,,,,,,,3133.2448,3209.604177,3399.799261,3543.688795,3901.981749,4631.077057,5391.645903,6025.007069,6628.11395,7249.598576,7679.720883,7875.926651,7884.892349,7726.925239,7798.113607,7860.408995,8030.492187,8303.21289,8928.258577,9564.960511,10067.752009,10413.179335,10789.766787,11161.197605,11682.156974,12336.791349,12719.015202,13286.717051,13877.254105,14446.355998,17178.377381,16920.730971,17255.429944,17775.426479,17728.365976,18123.268518,18479.213008,19342.325293,20064.461085,19635.915781,20750.647946,20867.931085,21529.398217,22626.498139,23866.066785,25529.681334,25969.512035,28546.659737,29536.805237,29522.661886,27861.820284,31436.349303,31430.618707
Marshall Islands,,,,,,,,,,,2038.671993,2011.138064,1979.853034,2587.940279,2900.136306,2806.685631,2726.445986,2704.138465,2766.690305,2737.492669,2454.99779,2511.568667,2524.113693,2797.125478,2788.857048,2510.706629,3005.517207,3162.804399,3288.888495,3139.414399,3148.099778,3085.935305,3247.852893,3391.385132,3544.135647,3791.204989,3365.111225,3117.274001,3067.737394,2997.549898,3040.596774,3224.79119,3322.411279,3256.972443,3234.152652,3284.784033,3285.120788,3403.478428,3146.261772,3262.269555,3441.318884,3433.062978,3420.914448,3602.928119,3620.772753,3764.344262,3946.844411,4190.934686,4542.342939,5162.815007,5172.575282,5455.316423,5591.464215
Mauritania,,1258.290893,1233.870626,1176.582067,1460.646122,1648.155088,1603.938739,1612.02915,1723.357753,1692.507945,1838.410014,1816.311148,1749.522934,1620.108775,1763.895321,1624.673496,1712.563742,1632.687139,1579.021676,1608.410445,1616.066303,1624.615779,1541.580558,1553.808907,1460.981642,1461.93452,1501.593425,1486.696363,1469.211947,1501.232895,1437.750482,1421.325999,1393.601055,1416.967257,1327.723041,1418.646646,1471.803309,1381.162749,1383.192297,1396.172201,1304.644391,1262.655673,1252.103005,1308.563076,1338.667681,1418.532021,1637.041913,1563.606288,1514.265501,1469.054269,1460.191797,1472.552456,1488.971776,1502.901424,1520.646216,1554.948979,1528.051523,1576.068578,1602.902256,1605.135236,1553.306156,1520.31118,1576.756241
Mauritius,1424.290103,1748.632568,1713.42321,1901.240626,1728.136829,1744.025022,1647.203371,1686.290259,1541.603709,1589.789878,1557.332653,1598.286577,1705.624306,1881.792646,2016.776622,2003.206006,2439.344231,2557.111658,2620.59779,2665.947017,2357.63224,2459.594645,2563.273945,2549.556068,2641.575217,2802.285385,3051.86356,3298.437852,3498.280938,3626.60106,3859.644415,3987.559453,4191.740218,4352.855119,4469.874165,4621.616396,4830.209938,5041.406865,5291.58766,5361.158738,5744.198302,5889.771385,5943.480812,6250.263705,6480.136485,6556.388192,6843.399777,7202.438539,7563.031437,7793.030821,8114.82056,8432.191293,8702.822429,8973.515501,9300.078786,9630.543784,9995.650286,10379.913871,10789.924152,11098.313707,9483.676026,9804.003186,10688.438311
Mexico,4145.793022,4219.181509,4276.143265,4474.727509,4845.874428,5021.347993,5153.814691,5278.10822,5589.051192,5596.396878,5774.770459,5809.398791,6099.203174,6385.197147,6559.301127,6740.624994,6845.371118,6888.578946,7309.607114,7814.549667,8290.288989,8875.071512,8676.57131,8098.516422,8207.923375,8194.162494,7713.612154,7716.497317,7657.727475,7783.80581,8036.861144,8197.011795,8330.264268,8411.796213,8623.48043,7970.640385,8320.652957,8770.844816,9161.895278,9264.977293,9581.969702,9398.350744,9242.278861,9221.996667,9421.28976,9491.517302,9813.828042,9877.695326,9826.342184,9074.118815,9389.067221,9575.934378,9782.517763,9738.710598,9862.481254,10021.238612,10100.502121,10193.772719,10296.869093,10159.444836,9234.643623,9728.0568,10013.247924
"Micronesia, Fed. Sts.",,,,,,,,,,,1692.154083,1682.167197,1655.289874,2157.752597,2421.751054,2363.20219,2315.946415,2315.006221,2378.315128,2354.28988,2118.450466,2254.908149,2131.041595,2109.042242,1967.683581,2228.643811,2339.73139,2303.442182,2307.344204,2342.714286,2384.944582,2515.55545,2565.153142,2715.419063,2651.157911,2807.394822,2701.889159,2525.836642,2590.353408,2612.485868,2724.422456,2766.086121,2776.295561,2829.336436,2747.879816,2824.414923,2836.181875,2808.831684,2759.977341,2815.598352,2884.917336,2989.682053,2933.799984,2819.903289,2740.016678,2853.076436,2870.494248,2922.072462,2910.69353,3019.250866,2951.771143,3023.964575,2923.259152
"Middle East, North Africa, Afghanistan & Pakistan",1553.290429,1606.586445,1649.996885,1776.201087,1894.371711,2061.458946,2139.075651,2240.75673,2446.111658,2625.285453,2996.113284,3174.591742,3506.146063,3787.08853,3999.568811,3886.868933,4292.271928,4321.217412,4180.201504,4279.521358,4206.484631,4096.363178,3918.198889,3780.196079,3664.644549,3570.616863,3407.043047,3335.18211,3309.647852,3336.007674,3503.009385,3481.043156,3593.808597,3582.512,3598.477765,3622.081051,3714.646357,3775.77515,3840.006375,3854.129677,4004.848871,3989.704586,3980.861133,4072.491097,4292.693945,4413.067289,4564.98449,4689.931677,4780.09427,4720.39885,4846.873509,4921.067364,5018.458514,5030.489835,5086.550928,5125.680641,5259.359219,5279.970163,5321.743451,5316.517466,5033.142085,5209.672711,5440.815305
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",1018.162262,1029.795212,1029.973734,1115.983303,1197.465887,1308.611812,1364.818311,1428.220064,1561.783077,1686.568446,1783.220913,1831.888472,1994.907795,2046.508923,2137.103599,2140.784418,2393.374745,2362.889924,2251.334212,2173.288944,2037.936774,1947.301489,2094.798159,2127.34317,2064.604313,2088.319113,1988.652674,1948.965271,1926.512539,1924.025077,2053.975283,2021.521,2064.400323,2040.952805,2035.911232,2045.223145,2117.105083,2138.73114,2201.718883,2241.603208,2320.805415,2336.862708,2362.147474,2374.282564,2498.048397,2561.890075,2640.539937,2734.205467,2767.732092,2782.934127,2854.82932,2783.210808,2824.638211,2801.575951,2816.940289,2799.454418,2906.720673,2956.16093,2965.866935,2954.094928,2828.394651,2900.579604,2975.479664
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",1024.47911,1036.184231,1036.363862,1122.907048,1204.895163,1316.730656,1373.28587,1437.080978,1571.472638,1697.032196,1794.28431,1843.253812,2007.284533,2059.205803,2150.362543,2154.066199,2408.223638,2377.549684,2265.301862,2186.772388,2050.580471,1959.382869,2107.794633,2140.541559,2077.41346,2101.27539,2000.990604,1961.056974,1938.464942,1935.962047,2055.403151,2022.738738,2065.443082,2041.772697,2036.498243,2046.08135,2117.105019,2139.885402,2204.158755,2244.7068,2321.529046,2335.695079,2358.798915,2372.152234,2497.58483,2562.33776,2639.889068,2733.13841,2767.195551,2783.302738,2855.299131,2785.480505,2827.371541,2804.953899,2819.686023,2802.63135,2910.618083,2959.598644,2968.956027,2957.016585,2829.047126,2901.634136,2976.355906
Middle income,815.872714,814.06079,824.479086,843.750512,890.336449,922.565316,944.510028,951.312126,985.445278,1040.529649,1097.245781,1137.185185,1180.379306,1233.970794,1279.002828,1305.293939,1358.764339,1392.512999,1415.950549,1452.265969,1490.452675,1487.2333,1498.196815,1490.664424,1530.271541,1567.257268,1592.030181,1631.6878,1664.397597,1682.130704,1702.283378,1718.960381,1761.737793,1820.013628,1883.128404,1937.695761,2026.009791,2106.633589,2142.242531,2188.267652,2277.271788,2326.355815,2404.292397,2513.076009,2671.068321,2831.052237,3026.129254,3254.299754,3404.987089,3497.741288,3737.173692,3929.359513,4098.864232,4276.841886,4444.309458,4602.516827,4768.024902,4967.673148,5160.563805,5320.738594,5211.081104,5552.6415,5731.473902
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.101498,3137.835017,2225.173562,2202.164453,1526.425245,1511.958318,1425.951809,1454.808616,1360.181611,1316.432549,1346.915672,1432.276893,1547.574212,1654.366293,1781.191453,1919.445508,2017.177301,2082.512601,2249.225897,2116.943575,2269.511161,2402.944463,2389.086661,2605.8503,2737.801851,2749.551371,2910.954869,3085.333058,3267.996104,3438.677327,3188.916916,3688.167294,3611.954847
Monaco,,,,,,,,,,,72837.723619,75563.526831,78166.303341,82591.513738,85729.809558,84013.717056,86382.016015,88164.400836,90506.338058,92704.967689,93468.063401,93739.181608,95085.603105,94848.727743,94912.517394,95274.311722,96396.228381,97606.949962,100947.054449,104091.09475,105878.372767,106020.717885,106558.024152,104739.794413,106244.898613,107691.087544,108107.452989,109747.029484,112873.60449,116084.581378,120456.506337,123122.122915,124481.880221,126022.239091,129403.404955,132253.218403,140615.178788,162028.480643,163243.752211,142375.532007,141814.786642,148272.711992,146472.67786,157167.975028,165288.200345,170437.101188,173120.189785,165781.779122,173041.761058,185582.75569,161262.925884,194674.777609,214359.605826
Mongolia,,,,,,,,,,,,,,,,,,,,,,1425.476267,1507.621655,1557.431508,1610.004312,1660.205383,1770.290354,1784.585134,1827.389681,1860.845719,1823.456238,1613.699854,1462.674672,1418.065607,1432.280727,1499.264952,1509.329211,1546.080985,1575.677162,1601.313539,1598.31282,1625.461523,1680.653353,1775.649067,1942.362637,2060.261682,2209.743218,2403.724163,2576.712958,2498.729675,2611.673266,3010.816427,3318.164966,3628.907081,3830.35892,3838.92127,3817.919627,3956.204944,4183.855664,4337.816709,4066.034109,4063.536698,4205.885545
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4448.044597,4680.265899,4251.943371,4391.36966,4421.839943,4488.007167,4581.107007,4775.39883,4967.685271,5386.538338,5763.04036,6149.685581,5768.657095,5917.917887,6110.660139,5948.37912,6138.251536,6272.091164,6421.003073,6634.385088,6840.911554,7159.471147,7470.295885,6351.954863,7198.304608,7773.603239
